./train_v1.py --exp_suffix fc-cd --data_dir ../../data/PartNetShapeData-Chair/train --val_data_dir ../../data/PartNetShapeData-Chair/val --num_point 2048 --decoder_type fc --loss_type cd --model_version model_v1 --overwrite

Random Seed: 3124256514
Using device: cuda:0

[PartNetPartDataset 4489] data_dir: ../../data/PartNetShapeData-Chair/train, num_point: 2048
[PartNetPartDataset 617] data_dir: ../../data/PartNetShapeData-Chair/val, num_point: 2048
Using FCDecoder-NoBN!

Network(
  (encoder): PointNet(
    (conv1): Conv1d(3, 64, kernel_size=(1,), stride=(1,))
    (conv2): Conv1d(64, 128, kernel_size=(1,), stride=(1,))
    (conv3): Conv1d(128, 256, kernel_size=(1,), stride=(1,))
    (conv4): Conv1d(256, 1024, kernel_size=(1,), stride=(1,))
    (bn1): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn2): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn3): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn4): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc1): Linear(in_features=1024, out_features=1024, bias=True)
    (bn5): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc2): Linear(in_features=1024, out_features=128, bias=True)
    (bn6): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (decoder): FCDecoder(
    (mlp1): Linear(in_features=128, out_features=1024, bias=True)
    (mlp2): Linear(in_features=1024, out_features=1024, bias=True)
    (mlp3): Linear(in_features=1024, out_features=6144, bias=True)
  )
)

training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 03:52:43   389/1000    train       40/140        38.9%      3.49E-04    0.00263
 03:52:45   389/1000    train       50/140        38.9%      3.49E-04    0.00239
 03:52:46   389/1000     val         7/19         38.9%      3.49E-04    0.00342
 03:52:48   389/1000    train       60/140        38.9%      3.49E-04    0.00250
 03:52:49   389/1000     val         9/19         39.0%      3.49E-04    0.00288
 03:52:50   389/1000    train       70/140        39.0%      3.49E-04    0.00272
 03:52:53   389/1000    train       80/140        39.0%      3.49E-04    0.00307
 03:52:54   389/1000     val        11/19         39.0%      3.49E-04    0.00287
 03:52:55   389/1000    train       90/140        39.0%      3.49E-04    0.00278
 03:52:57   389/1000     val        13/19         39.0%      3.49E-04    0.00343
 03:52:57   389/1000    train      100/140        39.0%      3.49E-04    0.00223
 03:52:59   389/1000    train      110/140        39.0%      3.49E-04    0.00305
 03:53:01   389/1000     val        15/19         39.0%      3.49E-04    0.00384
 03:53:03   389/1000    train      120/140        39.0%      3.49E-04    0.00245
 03:53:05   389/1000     val        17/19         39.0%      3.49E-04    0.00262
 03:53:05   389/1000    train      130/140        39.0%      3.49E-04    0.00316
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 03:53:07   390/1000    train        0/140        39.0%      3.49E-04    0.00238
 03:53:08   390/1000     val         0/19         39.0%      3.49E-04    0.00276
Visualizing ...
Generating html visualization ...
DONE
 03:53:20   390/1000    train       10/140        39.0%      3.49E-04    0.00238
 03:53:21   390/1000     val         2/19         39.0%      3.49E-04    0.00304
 03:53:22   390/1000    train       20/140        39.0%      3.49E-04    0.00242
 03:53:25   390/1000     val         4/19         39.0%      3.49E-04    0.00296
 03:53:25   390/1000    train       30/140        39.0%      3.49E-04    0.00238
 03:53:27   390/1000    train       40/140        39.0%      3.49E-04    0.00296
 03:53:28   390/1000     val         6/19         39.0%      3.49E-04    0.00290
 03:53:29   390/1000    train       50/140        39.0%      3.49E-04    0.00272
 03:53:32   390/1000     val         8/19         39.0%      3.49E-04    0.00334
 03:53:32   390/1000    train       60/140        39.0%      3.49E-04    0.00246
 03:53:34   390/1000    train       70/140        39.1%      3.49E-04    0.00250
 03:53:36   390/1000     val        10/19         39.1%      3.49E-04    0.00282
 03:53:36   390/1000    train       80/140        39.1%      3.49E-04    0.00250
 03:53:39   390/1000     val        12/19         39.1%      3.49E-04    0.00351
 03:53:39   390/1000    train       90/140        39.1%      3.49E-04    0.00283
 03:53:41   390/1000    train      100/140        39.1%      3.49E-04    0.00265
 03:53:43   390/1000     val        14/19         39.1%      3.49E-04    0.00300
 03:53:43   390/1000    train      110/140        39.1%      3.49E-04    0.00246
 03:53:46   390/1000     val        16/19         39.1%      3.49E-04    0.00336
 03:53:46   390/1000    train      120/140        39.1%      3.49E-04    0.00288
 03:53:48   390/1000    train      130/140        39.1%      3.49E-04    0.00234
 03:53:50   390/1000     val        18/19         39.1%      3.49E-04    0.00299
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 03:53:51   391/1000    train        0/140        39.1%      3.49E-04    0.00245
 03:53:54   391/1000     val         1/19         39.1%      3.49E-04    0.00312
 03:53:54   391/1000    train       10/140        39.1%      3.49E-04    0.00218
 03:53:56   391/1000    train       20/140        39.1%      3.49E-04    0.00243
 03:53:58   391/1000     val         3/19         39.1%      3.49E-04    0.00321
 03:54:00   391/1000    train       30/140        39.1%      3.49E-04    0.00277
 03:54:01   391/1000     val         5/19         39.1%      3.49E-04    0.00291
 03:54:01   391/1000    train       40/140        39.1%      3.49E-04    0.00256
 03:54:04   391/1000    train       50/140        39.1%      3.49E-04    0.00314
 03:54:05   391/1000     val         7/19         39.1%      3.49E-04    0.00372
 03:54:07   391/1000    train       60/140        39.1%      3.49E-04    0.00276
 03:54:09   391/1000     val         9/19         39.2%      3.49E-04    0.00295
 03:54:09   391/1000    train       70/140        39.2%      3.49E-04    0.00251
 03:54:11   391/1000    train       80/140        39.2%      3.49E-04    0.00283
 03:54:12   391/1000     val        11/19         39.2%      3.49E-04    0.00312
 03:54:14   391/1000    train       90/140        39.2%      3.49E-04    0.00243
 03:54:16   391/1000     val        13/19         39.2%      3.49E-04    0.00342
 03:54:16   391/1000    train      100/140        39.2%      3.49E-04    0.00294
 03:54:18   391/1000    train      110/140        39.2%      3.49E-04    0.00280
 03:54:19   391/1000     val        15/19         39.2%      3.49E-04    0.00341
 03:54:21   391/1000    train      120/140        39.2%      3.49E-04    0.00295
 03:54:23   391/1000     val        17/19         39.2%      3.49E-04    0.00259
 03:54:23   391/1000    train      130/140        39.2%      3.49E-04    0.00283
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 03:54:27   392/1000    train        0/140        39.2%      3.49E-04    0.00267
 03:54:27   392/1000     val         0/19         39.2%      3.49E-04    0.00293
 03:54:29   392/1000    train       10/140        39.2%      3.49E-04    0.00231
 03:54:31   392/1000     val         2/19         39.2%      3.49E-04    0.00299
 03:54:31   392/1000    train       20/140        39.2%      3.49E-04    0.00275
 03:54:35   392/1000     val         4/19         39.2%      3.49E-04    0.00311
 03:54:35   392/1000    train       30/140        39.2%      3.49E-04    0.00270
 03:54:36   392/1000    train       40/140        39.2%      3.49E-04    0.00241
 03:54:38   392/1000     val         6/19         39.2%      3.49E-04    0.00276
 03:54:39   392/1000    train       50/140        39.2%      3.49E-04    0.00253
 03:54:42   392/1000     val         8/19         39.2%      3.49E-04    0.00362
 03:54:42   392/1000    train       60/140        39.2%      3.49E-04    0.00259
 03:54:44   392/1000    train       70/140        39.3%      3.49E-04    0.00247
 03:54:45   392/1000     val        10/19         39.3%      3.49E-04    0.00284
 03:54:46   392/1000    train       80/140        39.3%      3.49E-04    0.00256
 03:54:49   392/1000     val        12/19         39.3%      3.49E-04    0.00334
 03:54:49   392/1000    train       90/140        39.3%      3.49E-04    0.00282
 03:54:51   392/1000    train      100/140        39.3%      3.49E-04    0.00258
 03:54:52   392/1000     val        14/19         39.3%      3.49E-04    0.00312
 03:54:54   392/1000    train      110/140        39.3%      3.49E-04    0.00270
 03:54:56   392/1000     val        16/19         39.3%      3.49E-04    0.00333
 03:54:56   392/1000    train      120/140        39.3%      3.14E-04    0.00264
 03:54:58   392/1000    train      130/140        39.3%      3.14E-04    0.00280
 03:55:00   392/1000     val        18/19         39.3%      3.14E-04    0.00296
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 03:55:01   393/1000    train        0/140        39.3%      3.14E-04    0.00301
 03:55:04   393/1000     val         1/19         39.3%      3.14E-04    0.00317
 03:55:04   393/1000    train       10/140        39.3%      3.14E-04    0.00245
 03:55:06   393/1000    train       20/140        39.3%      3.14E-04    0.00255
 03:55:07   393/1000     val         3/19         39.3%      3.14E-04    0.00313
 03:55:09   393/1000    train       30/140        39.3%      3.14E-04    0.00235
 03:55:12   393/1000     val         5/19         39.3%      3.14E-04    0.00292
 03:55:12   393/1000    train       40/140        39.3%      3.14E-04    0.00230
 03:55:14   393/1000    train       50/140        39.3%      3.14E-04    0.00288
 03:55:15   393/1000     val         7/19         39.3%      3.14E-04    0.00330
 03:55:17   393/1000    train       60/140        39.3%      3.14E-04    0.00233
 03:55:19   393/1000     val         9/19         39.4%      3.14E-04    0.00317
 03:55:19   393/1000    train       70/140        39.4%      3.14E-04    0.00262
 03:55:21   393/1000    train       80/140        39.4%      3.14E-04    0.00298
 03:55:22   393/1000     val        11/19         39.4%      3.14E-04    0.00293
 03:55:24   393/1000    train       90/140        39.4%      3.14E-04    0.00269
 03:55:26   393/1000     val        13/19         39.4%      3.14E-04    0.00306
 03:55:26   393/1000    train      100/140        39.4%      3.14E-04    0.00324
 03:55:28   393/1000    train      110/140        39.4%      3.14E-04    0.00249
 03:55:30   393/1000     val        15/19         39.4%      3.14E-04    0.00293
 03:55:32   393/1000    train      120/140        39.4%      3.14E-04    0.00218
 03:55:33   393/1000     val        17/19         39.4%      3.14E-04    0.00235
 03:55:33   393/1000    train      130/140        39.4%      3.14E-04    0.00279
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 03:55:36   394/1000    train        0/140        39.4%      3.14E-04    0.00246
 03:55:37   394/1000     val         0/19         39.4%      3.14E-04    0.00271
 03:55:39   394/1000    train       10/140        39.4%      3.14E-04    0.00234
 03:55:41   394/1000     val         2/19         39.4%      3.14E-04    0.00271
 03:55:41   394/1000    train       20/140        39.4%      3.14E-04    0.00253
 03:55:44   394/1000     val         4/19         39.4%      3.14E-04    0.00302
 03:55:44   394/1000    train       30/140        39.4%      3.14E-04    0.00272
 03:55:46   394/1000    train       40/140        39.4%      3.14E-04    0.00246
 03:55:48   394/1000     val         6/19         39.4%      3.14E-04    0.00272
 03:55:48   394/1000    train       50/140        39.4%      3.14E-04    0.00227
 03:55:52   394/1000     val         8/19         39.4%      3.14E-04    0.00337
 03:55:52   394/1000    train       60/140        39.4%      3.14E-04    0.00235
 03:55:54   394/1000    train       70/140        39.5%      3.14E-04    0.00283
 03:55:55   394/1000     val        10/19         39.5%      3.14E-04    0.00278
 03:55:56   394/1000    train       80/140        39.5%      3.14E-04    0.00279
 03:55:59   394/1000     val        12/19         39.5%      3.14E-04    0.00349
 03:55:59   394/1000    train       90/140        39.5%      3.14E-04    0.00258
 03:56:01   394/1000    train      100/140        39.5%      3.14E-04    0.00273
 03:56:03   394/1000     val        14/19         39.5%      3.14E-04    0.00271
 03:56:03   394/1000    train      110/140        39.5%      3.14E-04    0.00244
 03:56:06   394/1000     val        16/19         39.5%      3.14E-04    0.00362
 03:56:06   394/1000    train      120/140        39.5%      3.14E-04    0.00265
 03:56:08   394/1000    train      130/140        39.5%      3.14E-04    0.00248
 03:56:10   394/1000     val        18/19         39.5%      3.14E-04    0.00321
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 03:56:12   395/1000    train        0/140        39.5%      3.14E-04    0.00341
 03:56:14   395/1000     val         1/19         39.5%      3.14E-04    0.00319
 03:56:14   395/1000    train       10/140        39.5%      3.14E-04    0.00242
 03:56:16   395/1000    train       20/140        39.5%      3.14E-04    0.00305
 03:56:18   395/1000     val         3/19         39.5%      3.14E-04    0.00329
 03:56:20   395/1000    train       30/140        39.5%      3.14E-04    0.00227
 03:56:21   395/1000     val         5/19         39.5%      3.14E-04    0.00275
 03:56:22   395/1000    train       40/140        39.5%      3.14E-04    0.00229
 03:56:23   395/1000    train       50/140        39.5%      3.14E-04    0.00216
 03:56:25   395/1000     val         7/19         39.5%      3.14E-04    0.00363
 03:56:27   395/1000    train       60/140        39.5%      3.14E-04    0.00247
 03:56:29   395/1000     val         9/19         39.6%      3.14E-04    0.00268
 03:56:29   395/1000    train       70/140        39.6%      3.14E-04    0.00289
 03:56:31   395/1000    train       80/140        39.6%      3.14E-04    0.00270
 03:56:32   395/1000     val        11/19         39.6%      3.14E-04    0.00305
 03:56:34   395/1000    train       90/140        39.6%      3.14E-04    0.00249
 03:56:35   395/1000     val        13/19         39.6%      3.14E-04    0.00356
 03:56:36   395/1000    train      100/140        39.6%      3.14E-04    0.00249
 03:56:38   395/1000    train      110/140        39.6%      3.14E-04    0.00280
 03:56:39   395/1000     val        15/19         39.6%      3.14E-04    0.00319
 03:56:41   395/1000    train      120/140        39.6%      3.14E-04    0.00273
 03:56:43   395/1000     val        17/19         39.6%      3.14E-04    0.00243
 03:56:43   395/1000    train      130/140        39.6%      3.14E-04    0.00220
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 03:56:46   396/1000    train        0/140        39.6%      3.14E-04    0.00271
 03:56:47   396/1000     val         0/19         39.6%      3.14E-04    0.00286
 03:56:49   396/1000    train       10/140        39.6%      3.14E-04    0.00252
 03:56:51   396/1000     val         2/19         39.6%      3.14E-04    0.00363
 03:56:51   396/1000    train       20/140        39.6%      3.14E-04    0.00271
 03:56:54   396/1000     val         4/19         39.6%      3.14E-04    0.00286
 03:56:54   396/1000    train       30/140        39.6%      3.14E-04    0.00281
 03:56:56   396/1000    train       40/140        39.6%      3.14E-04    0.00274
 03:56:58   396/1000     val         6/19         39.6%      3.14E-04    0.00270
 03:56:58   396/1000    train       50/140        39.6%      3.14E-04    0.00272
 03:57:02   396/1000     val         8/19         39.6%      3.14E-04    0.00325
 03:57:02   396/1000    train       60/140        39.6%      3.14E-04    0.00243
 03:57:04   396/1000    train       70/140        39.7%      3.14E-04    0.00248
 03:57:05   396/1000     val        10/19         39.7%      3.14E-04    0.00270
 03:57:06   396/1000    train       80/140        39.7%      3.14E-04    0.00311
 03:57:09   396/1000     val        12/19         39.7%      3.14E-04    0.00336
